algo_name,hyperparameter_name,hyperparameter_value_exp,avg_reward
sample average $\epsilon$-greedy,epsilon,-6,5.7160625
sample average $\epsilon$-greedy,epsilon,-6,3.6044943
sample average $\epsilon$-greedy,epsilon,-6,2.8587859
sample average $\epsilon$-greedy,epsilon,-6,0.047123633
sample average $\epsilon$-greedy,epsilon,-6,5.569649
sample average $\epsilon$-greedy,epsilon,-6,4.604861
sample average $\epsilon$-greedy,epsilon,-6,6.0621176
sample average $\epsilon$-greedy,epsilon,-6,0.84733385
sample average $\epsilon$-greedy,epsilon,-6,1.7911642
sample average $\epsilon$-greedy,epsilon,-6,5.940995
sample average $\epsilon$-greedy,epsilon,-6,6.0240226
sample average $\epsilon$-greedy,epsilon,-6,7.660701
sample average $\epsilon$-greedy,epsilon,-6,4.3650594
sample average $\epsilon$-greedy,epsilon,-6,1.4256766
sample average $\epsilon$-greedy,epsilon,-6,4.9453807
sample average $\epsilon$-greedy,epsilon,-6,5.603361
sample average $\epsilon$-greedy,epsilon,-6,5.187849
sample average $\epsilon$-greedy,epsilon,-6,8.608823
sample average $\epsilon$-greedy,epsilon,-6,3.8383057
sample average $\epsilon$-greedy,epsilon,-6,2.4777155
sample average $\epsilon$-greedy,epsilon,-6,5.759705
sample average $\epsilon$-greedy,epsilon,-6,0.18833576
sample average $\epsilon$-greedy,epsilon,-6,0.98714256
sample average $\epsilon$-greedy,epsilon,-6,1.3467072
sample average $\epsilon$-greedy,epsilon,-6,6.0188355
sample average $\epsilon$-greedy,epsilon,-6,3.5210319
sample average $\epsilon$-greedy,epsilon,-6,5.5916963
sample average $\epsilon$-greedy,epsilon,-6,6.0114155
sample average $\epsilon$-greedy,epsilon,-6,5.406457
sample average $\epsilon$-greedy,epsilon,-6,8.304107
sample average $\epsilon$-greedy,epsilon,-6,3.5781076
sample average $\epsilon$-greedy,epsilon,-6,0.73741686
sample average $\epsilon$-greedy,epsilon,-6,0.35132954
sample average $\epsilon$-greedy,epsilon,-6,3.9992228
sample average $\epsilon$-greedy,epsilon,-6,5.447877
sample average $\epsilon$-greedy,epsilon,-6,3.7991638
sample average $\epsilon$-greedy,epsilon,-6,4.845292
sample average $\epsilon$-greedy,epsilon,-6,6.1825113
sample average $\epsilon$-greedy,epsilon,-6,4.7438893
sample average $\epsilon$-greedy,epsilon,-6,5.686301
sample average $\epsilon$-greedy,epsilon,-6,1.9315218
sample average $\epsilon$-greedy,epsilon,-6,2.8766906
sample average $\epsilon$-greedy,epsilon,-6,2.771436
sample average $\epsilon$-greedy,epsilon,-6,2.8382962
sample average $\epsilon$-greedy,epsilon,-6,1.7939972
sample average $\epsilon$-greedy,epsilon,-6,4.7470593
sample average $\epsilon$-greedy,epsilon,-6,9.780495
sample average $\epsilon$-greedy,epsilon,-6,1.6410878
sample average $\epsilon$-greedy,epsilon,-6,3.2416754
sample average $\epsilon$-greedy,epsilon,-6,4.963066
sample average $\epsilon$-greedy,epsilon,-6,3.5799844
sample average $\epsilon$-greedy,epsilon,-6,0.24951601
sample average $\epsilon$-greedy,epsilon,-6,1.9430125
sample average $\epsilon$-greedy,epsilon,-6,3.5160613
sample average $\epsilon$-greedy,epsilon,-6,7.234464
sample average $\epsilon$-greedy,epsilon,-6,7.7954
sample average $\epsilon$-greedy,epsilon,-6,1.0137889
sample average $\epsilon$-greedy,epsilon,-6,6.5431037
sample average $\epsilon$-greedy,epsilon,-6,6.1205926
sample average $\epsilon$-greedy,epsilon,-6,3.7715518
sample average $\epsilon$-greedy,epsilon,-6,10.429121
sample average $\epsilon$-greedy,epsilon,-6,1.1234609
sample average $\epsilon$-greedy,epsilon,-6,2.7217572
sample average $\epsilon$-greedy,epsilon,-6,4.286409
sample average $\epsilon$-greedy,epsilon,-6,6.2860317
sample average $\epsilon$-greedy,epsilon,-6,2.418333
sample average $\epsilon$-greedy,epsilon,-6,4.4051113
sample average $\epsilon$-greedy,epsilon,-6,5.551836
sample average $\epsilon$-greedy,epsilon,-6,0.90304416
sample average $\epsilon$-greedy,epsilon,-6,3.276381
sample average $\epsilon$-greedy,epsilon,-6,4.4485908
sample average $\epsilon$-greedy,epsilon,-6,3.298105
sample average $\epsilon$-greedy,epsilon,-6,4.4887705
sample average $\epsilon$-greedy,epsilon,-6,-0.13186347
sample average $\epsilon$-greedy,epsilon,-6,3.5111294
sample average $\epsilon$-greedy,epsilon,-6,3.9210894
sample average $\epsilon$-greedy,epsilon,-6,2.1245885
sample average $\epsilon$-greedy,epsilon,-6,4.2555985
sample average $\epsilon$-greedy,epsilon,-6,5.359216
sample average $\epsilon$-greedy,epsilon,-6,7.179356
sample average $\epsilon$-greedy,epsilon,-6,3.734728
sample average $\epsilon$-greedy,epsilon,-6,7.5998354
sample average $\epsilon$-greedy,epsilon,-6,2.407102
sample average $\epsilon$-greedy,epsilon,-6,2.3643548
sample average $\epsilon$-greedy,epsilon,-6,2.5890138
sample average $\epsilon$-greedy,epsilon,-6,3.5771275
sample average $\epsilon$-greedy,epsilon,-6,0.68998533
sample average $\epsilon$-greedy,epsilon,-6,8.43838
sample average $\epsilon$-greedy,epsilon,-6,1.8677881
sample average $\epsilon$-greedy,epsilon,-6,5.5706086
sample average $\epsilon$-greedy,epsilon,-6,4.8986406
sample average $\epsilon$-greedy,epsilon,-6,4.8108864
sample average $\epsilon$-greedy,epsilon,-6,2.7842987
sample average $\epsilon$-greedy,epsilon,-6,8.525441
sample average $\epsilon$-greedy,epsilon,-6,3.126375
sample average $\epsilon$-greedy,epsilon,-6,2.7194016
sample average $\epsilon$-greedy,epsilon,-6,1.642983
sample average $\epsilon$-greedy,epsilon,-6,5.4803677
sample average $\epsilon$-greedy,epsilon,-6,5.639695
sample average $\epsilon$-greedy,epsilon,-6,5.379041
sample average $\epsilon$-greedy,epsilon,-6,3.832638
sample average $\epsilon$-greedy,epsilon,-6,7.8879294
sample average $\epsilon$-greedy,epsilon,-6,7.4435525
sample average $\epsilon$-greedy,epsilon,-6,4.5828204
sample average $\epsilon$-greedy,epsilon,-6,1.8080133
sample average $\epsilon$-greedy,epsilon,-6,4.510986
sample average $\epsilon$-greedy,epsilon,-6,5.8415737
sample average $\epsilon$-greedy,epsilon,-6,2.9375465
sample average $\epsilon$-greedy,epsilon,-6,7.22196
sample average $\epsilon$-greedy,epsilon,-6,4.4236946
sample average $\epsilon$-greedy,epsilon,-6,3.3909063
sample average $\epsilon$-greedy,epsilon,-6,2.0135896
sample average $\epsilon$-greedy,epsilon,-6,5.6430936
sample average $\epsilon$-greedy,epsilon,-6,4.955671
sample average $\epsilon$-greedy,epsilon,-6,2.4828181
sample average $\epsilon$-greedy,epsilon,-6,2.1255345
sample average $\epsilon$-greedy,epsilon,-6,6.2601314
sample average $\epsilon$-greedy,epsilon,-6,5.1309385
sample average $\epsilon$-greedy,epsilon,-6,1.7485534
sample average $\epsilon$-greedy,epsilon,-6,1.5799993
sample average $\epsilon$-greedy,epsilon,-6,5.8981514
sample average $\epsilon$-greedy,epsilon,-6,6.1003494
sample average $\epsilon$-greedy,epsilon,-6,7.0141873
sample average $\epsilon$-greedy,epsilon,-6,5.3552613
sample average $\epsilon$-greedy,epsilon,-6,4.2797914
sample average $\epsilon$-greedy,epsilon,-6,1.2511958
sample average $\epsilon$-greedy,epsilon,-6,5.521145
sample average $\epsilon$-greedy,epsilon,-6,5.1196504
sample average $\epsilon$-greedy,epsilon,-6,2.350897
sample average $\epsilon$-greedy,epsilon,-6,4.3540525
sample average $\epsilon$-greedy,epsilon,-6,9.173294
sample average $\epsilon$-greedy,epsilon,-6,2.0746975
sample average $\epsilon$-greedy,epsilon,-6,1.2611887
sample average $\epsilon$-greedy,epsilon,-6,1.0376729
sample average $\epsilon$-greedy,epsilon,-6,5.377252
sample average $\epsilon$-greedy,epsilon,-6,1.3169941
sample average $\epsilon$-greedy,epsilon,-6,3.9439287
sample average $\epsilon$-greedy,epsilon,-6,0.2316308
sample average $\epsilon$-greedy,epsilon,-6,5.139708
sample average $\epsilon$-greedy,epsilon,-6,3.2771206
sample average $\epsilon$-greedy,epsilon,-6,5.2480426
sample average $\epsilon$-greedy,epsilon,-6,4.7702203
sample average $\epsilon$-greedy,epsilon,-6,3.1127677
sample average $\epsilon$-greedy,epsilon,-6,8.313913
sample average $\epsilon$-greedy,epsilon,-6,4.712694
sample average $\epsilon$-greedy,epsilon,-6,7.4158835
sample average $\epsilon$-greedy,epsilon,-6,3.4854543
sample average $\epsilon$-greedy,epsilon,-6,0.9445775
sample average $\epsilon$-greedy,epsilon,-6,5.7015924
sample average $\epsilon$-greedy,epsilon,-6,10.939379
sample average $\epsilon$-greedy,epsilon,-6,6.2349906
sample average $\epsilon$-greedy,epsilon,-6,4.6369386
sample average $\epsilon$-greedy,epsilon,-6,1.9906
sample average $\epsilon$-greedy,epsilon,-6,3.2007265
sample average $\epsilon$-greedy,epsilon,-6,5.94036
sample average $\epsilon$-greedy,epsilon,-6,0.3787671
sample average $\epsilon$-greedy,epsilon,-6,7.716745
sample average $\epsilon$-greedy,epsilon,-6,4.072254
sample average $\epsilon$-greedy,epsilon,-6,7.9732046
sample average $\epsilon$-greedy,epsilon,-6,2.7653186
sample average $\epsilon$-greedy,epsilon,-6,3.7434978
sample average $\epsilon$-greedy,epsilon,-6,6.9224625
sample average $\epsilon$-greedy,epsilon,-6,6.1747265
sample average $\epsilon$-greedy,epsilon,-6,0.47585917
sample average $\epsilon$-greedy,epsilon,-6,4.028659
sample average $\epsilon$-greedy,epsilon,-6,5.9102063
sample average $\epsilon$-greedy,epsilon,-6,3.4648063
sample average $\epsilon$-greedy,epsilon,-6,6.1016374
sample average $\epsilon$-greedy,epsilon,-6,3.544855
sample average $\epsilon$-greedy,epsilon,-6,5.903039
sample average $\epsilon$-greedy,epsilon,-6,6.5475106
sample average $\epsilon$-greedy,epsilon,-6,4.8621473
sample average $\epsilon$-greedy,epsilon,-6,2.5077865
sample average $\epsilon$-greedy,epsilon,-6,7.321111
sample average $\epsilon$-greedy,epsilon,-6,5.3528023
sample average $\epsilon$-greedy,epsilon,-6,4.821426
sample average $\epsilon$-greedy,epsilon,-6,7.7575183
sample average $\epsilon$-greedy,epsilon,-6,4.2129073
sample average $\epsilon$-greedy,epsilon,-6,4.7510705
sample average $\epsilon$-greedy,epsilon,-6,4.958671
sample average $\epsilon$-greedy,epsilon,-6,4.3211308
sample average $\epsilon$-greedy,epsilon,-6,3.6555412
sample average $\epsilon$-greedy,epsilon,-6,4.235992
sample average $\epsilon$-greedy,epsilon,-6,4.653744
sample average $\epsilon$-greedy,epsilon,-6,5.430816
sample average $\epsilon$-greedy,epsilon,-6,6.2314425
sample average $\epsilon$-greedy,epsilon,-6,3.2793941
sample average $\epsilon$-greedy,epsilon,-6,2.2998786
sample average $\epsilon$-greedy,epsilon,-6,6.28055
sample average $\epsilon$-greedy,epsilon,-6,6.4606533
sample average $\epsilon$-greedy,epsilon,-6,4.5943594
sample average $\epsilon$-greedy,epsilon,-6,5.0045695
sample average $\epsilon$-greedy,epsilon,-6,5.43635
sample average $\epsilon$-greedy,epsilon,-6,6.146736
sample average $\epsilon$-greedy,epsilon,-6,4.472678
sample average $\epsilon$-greedy,epsilon,-6,1.6275948
sample average $\epsilon$-greedy,epsilon,-6,5.5124755
sample average $\epsilon$-greedy,epsilon,-6,5.643965
sample average $\epsilon$-greedy,epsilon,-6,3.3845456
sample average $\epsilon$-greedy,epsilon,-6,2.9756339
sample average $\epsilon$-greedy,epsilon,-6,4.993406
sample average $\epsilon$-greedy,epsilon,-6,3.303895
sample average $\epsilon$-greedy,epsilon,-6,4.6155457
sample average $\epsilon$-greedy,epsilon,-6,7.9545383
sample average $\epsilon$-greedy,epsilon,-6,4.0206256
sample average $\epsilon$-greedy,epsilon,-6,5.9710164
sample average $\epsilon$-greedy,epsilon,-6,-0.99775547
sample average $\epsilon$-greedy,epsilon,-6,4.700936
sample average $\epsilon$-greedy,epsilon,-6,5.0546536
sample average $\epsilon$-greedy,epsilon,-6,0.35289007
sample average $\epsilon$-greedy,epsilon,-6,5.206391
sample average $\epsilon$-greedy,epsilon,-6,3.673802
sample average $\epsilon$-greedy,epsilon,-6,7.910194
sample average $\epsilon$-greedy,epsilon,-6,5.207595
sample average $\epsilon$-greedy,epsilon,-6,5.559989
sample average $\epsilon$-greedy,epsilon,-6,3.040625
sample average $\epsilon$-greedy,epsilon,-6,1.0968387
sample average $\epsilon$-greedy,epsilon,-6,5.206986
sample average $\epsilon$-greedy,epsilon,-6,1.7550297
sample average $\epsilon$-greedy,epsilon,-6,6.618155
sample average $\epsilon$-greedy,epsilon,-6,5.044513
sample average $\epsilon$-greedy,epsilon,-6,4.944399
sample average $\epsilon$-greedy,epsilon,-6,0.39940712
sample average $\epsilon$-greedy,epsilon,-6,5.722716
sample average $\epsilon$-greedy,epsilon,-6,6.2929506
sample average $\epsilon$-greedy,epsilon,-6,4.274739
sample average $\epsilon$-greedy,epsilon,-6,3.4342713
sample average $\epsilon$-greedy,epsilon,-6,4.602856
sample average $\epsilon$-greedy,epsilon,-6,2.1181722
sample average $\epsilon$-greedy,epsilon,-6,2.2191067
sample average $\epsilon$-greedy,epsilon,-6,6.743155
sample average $\epsilon$-greedy,epsilon,-6,6.059738
sample average $\epsilon$-greedy,epsilon,-6,1.6212676
sample average $\epsilon$-greedy,epsilon,-6,13.36163
sample average $\epsilon$-greedy,epsilon,-6,4.2360463
sample average $\epsilon$-greedy,epsilon,-6,4.283832
sample average $\epsilon$-greedy,epsilon,-6,2.539482
sample average $\epsilon$-greedy,epsilon,-6,1.4404441
sample average $\epsilon$-greedy,epsilon,-6,9.076114
sample average $\epsilon$-greedy,epsilon,-6,4.708327
sample average $\epsilon$-greedy,epsilon,-6,5.8024917
sample average $\epsilon$-greedy,epsilon,-6,5.2503276
sample average $\epsilon$-greedy,epsilon,-6,3.60602
sample average $\epsilon$-greedy,epsilon,-6,8.685633
sample average $\epsilon$-greedy,epsilon,-6,7.394394
sample average $\epsilon$-greedy,epsilon,-6,4.667558
sample average $\epsilon$-greedy,epsilon,-6,7.165841
sample average $\epsilon$-greedy,epsilon,-6,4.568275
sample average $\epsilon$-greedy,epsilon,-6,3.7606075
sample average $\epsilon$-greedy,epsilon,-6,7.161184
sample average $\epsilon$-greedy,epsilon,-6,8.6185665
sample average $\epsilon$-greedy,epsilon,-6,2.4323282
sample average $\epsilon$-greedy,epsilon,-6,5.832487
sample average $\epsilon$-greedy,epsilon,-6,4.038381
sample average $\epsilon$-greedy,epsilon,-6,4.359567
sample average $\epsilon$-greedy,epsilon,-6,2.554729
sample average $\epsilon$-greedy,epsilon,-6,2.4679554
sample average $\epsilon$-greedy,epsilon,-6,7.1599236
sample average $\epsilon$-greedy,epsilon,-6,3.5001314
sample average $\epsilon$-greedy,epsilon,-6,9.099687
sample average $\epsilon$-greedy,epsilon,-6,3.931917
sample average $\epsilon$-greedy,epsilon,-6,3.103255
sample average $\epsilon$-greedy,epsilon,-6,5.0463767
sample average $\epsilon$-greedy,epsilon,-6,3.9190295
sample average $\epsilon$-greedy,epsilon,-6,3.0961437
sample average $\epsilon$-greedy,epsilon,-6,6.957281
sample average $\epsilon$-greedy,epsilon,-6,1.933995
sample average $\epsilon$-greedy,epsilon,-6,2.650618
sample average $\epsilon$-greedy,epsilon,-6,5.7722907
sample average $\epsilon$-greedy,epsilon,-6,1.8116186
sample average $\epsilon$-greedy,epsilon,-6,1.861328
sample average $\epsilon$-greedy,epsilon,-6,5.8434324
sample average $\epsilon$-greedy,epsilon,-6,5.9491024
sample average $\epsilon$-greedy,epsilon,-6,0.37150317
sample average $\epsilon$-greedy,epsilon,-6,1.6058908
sample average $\epsilon$-greedy,epsilon,-6,5.75732
sample average $\epsilon$-greedy,epsilon,-6,5.3952107
sample average $\epsilon$-greedy,epsilon,-6,4.212794
sample average $\epsilon$-greedy,epsilon,-6,1.6463953
sample average $\epsilon$-greedy,epsilon,-6,7.5944595
sample average $\epsilon$-greedy,epsilon,-6,12.4161415
sample average $\epsilon$-greedy,epsilon,-6,5.1416616
sample average $\epsilon$-greedy,epsilon,-6,3.1825395
sample average $\epsilon$-greedy,epsilon,-6,4.608655
sample average $\epsilon$-greedy,epsilon,-6,2.8757637
sample average $\epsilon$-greedy,epsilon,-6,4.627764
sample average $\epsilon$-greedy,epsilon,-6,3.942122
sample average $\epsilon$-greedy,epsilon,-6,2.3486857
sample average $\epsilon$-greedy,epsilon,-6,5.7919245
sample average $\epsilon$-greedy,epsilon,-6,4.829612
sample average $\epsilon$-greedy,epsilon,-6,5.1562095
sample average $\epsilon$-greedy,epsilon,-6,4.3871465
sample average $\epsilon$-greedy,epsilon,-6,5.552005
sample average $\epsilon$-greedy,epsilon,-6,2.2566164
sample average $\epsilon$-greedy,epsilon,-6,1.8114299
sample average $\epsilon$-greedy,epsilon,-6,4.9831123
sample average $\epsilon$-greedy,epsilon,-6,9.185063
sample average $\epsilon$-greedy,epsilon,-6,-0.6491318
sample average $\epsilon$-greedy,epsilon,-6,6.351989
sample average $\epsilon$-greedy,epsilon,-6,5.425749
sample average $\epsilon$-greedy,epsilon,-6,9.014271
sample average $\epsilon$-greedy,epsilon,-6,6.8375363
sample average $\epsilon$-greedy,epsilon,-6,4.6248717
sample average $\epsilon$-greedy,epsilon,-6,1.7870145
sample average $\epsilon$-greedy,epsilon,-6,3.1360543
sample average $\epsilon$-greedy,epsilon,-6,3.0904942
sample average $\epsilon$-greedy,epsilon,-6,5.9606323
sample average $\epsilon$-greedy,epsilon,-6,3.3975637
sample average $\epsilon$-greedy,epsilon,-6,8.104186
sample average $\epsilon$-greedy,epsilon,-6,6.033266
sample average $\epsilon$-greedy,epsilon,-6,1.5479847
sample average $\epsilon$-greedy,epsilon,-6,7.270965
sample average $\epsilon$-greedy,epsilon,-6,3.1775644
sample average $\epsilon$-greedy,epsilon,-6,7.7488017
sample average $\epsilon$-greedy,epsilon,-6,6.16984
sample average $\epsilon$-greedy,epsilon,-6,5.3808513
sample average $\epsilon$-greedy,epsilon,-6,2.9938712
sample average $\epsilon$-greedy,epsilon,-6,5.1658816
sample average $\epsilon$-greedy,epsilon,-6,10.217731
sample average $\epsilon$-greedy,epsilon,-6,3.6600976
sample average $\epsilon$-greedy,epsilon,-6,2.8742208
sample average $\epsilon$-greedy,epsilon,-6,5.293942
sample average $\epsilon$-greedy,epsilon,-6,5.5021987
sample average $\epsilon$-greedy,epsilon,-6,3.7826066
sample average $\epsilon$-greedy,epsilon,-6,6.8276944
sample average $\epsilon$-greedy,epsilon,-6,8.7767935
sample average $\epsilon$-greedy,epsilon,-6,1.3218441
sample average $\epsilon$-greedy,epsilon,-6,2.4278226
sample average $\epsilon$-greedy,epsilon,-6,3.0785196
sample average $\epsilon$-greedy,epsilon,-6,1.494388
sample average $\epsilon$-greedy,epsilon,-6,8.363792
sample average $\epsilon$-greedy,epsilon,-6,1.8556896
sample average $\epsilon$-greedy,epsilon,-6,7.5152283
sample average $\epsilon$-greedy,epsilon,-6,2.4793863
sample average $\epsilon$-greedy,epsilon,-6,2.6399655
sample average $\epsilon$-greedy,epsilon,-6,8.856197
sample average $\epsilon$-greedy,epsilon,-6,1.5560979
sample average $\epsilon$-greedy,epsilon,-6,4.4799857
sample average $\epsilon$-greedy,epsilon,-6,7.0755525
sample average $\epsilon$-greedy,epsilon,-6,0.8313371
sample average $\epsilon$-greedy,epsilon,-6,5.225799
sample average $\epsilon$-greedy,epsilon,-6,1.0731758
sample average $\epsilon$-greedy,epsilon,-6,2.7639625
sample average $\epsilon$-greedy,epsilon,-6,6.134486
sample average $\epsilon$-greedy,epsilon,-6,9.618294
sample average $\epsilon$-greedy,epsilon,-6,4.9553323
sample average $\epsilon$-greedy,epsilon,-6,2.6098573
sample average $\epsilon$-greedy,epsilon,-6,0.4162811
sample average $\epsilon$-greedy,epsilon,-6,6.8027205
sample average $\epsilon$-greedy,epsilon,-6,3.2728744
sample average $\epsilon$-greedy,epsilon,-6,3.17475
sample average $\epsilon$-greedy,epsilon,-6,6.446274
